repository,number,title,author,createdAt,mergedAt,firstReviewedAt,firstApprovedAt
"microsoft/Typescript",60174,"Fix codecov on PRs","jakebailey","2024-10-08T22:27:53Z","2024-10-08T23:20:33Z","2024-10-08T23:14:11Z","2024-10-08T23:14:11Z"
"microsoft/Typescript",60183,"Disallow type and interface declarations in statements with blockless bodies","Andarist","2024-10-10T10:22:44Z","2024-10-18T16:24:34Z","2024-10-10T18:59:58Z","2024-10-10T18:59:58Z"
"microsoft/Typescript",60191,"fix(60186): Quick fix ""add missing properties"" fails with enums from other module","a-tarasyuk","2024-10-10T16:56:19Z","2024-10-14T18:30:34Z","2024-10-14T18:30:25Z","2024-10-14T18:30:25Z"
"microsoft/Typescript",60195,"Assume that type node annotations resolving to error types can be reused","Andarist","2024-10-10T22:20:51Z","2024-10-11T23:13:39Z","2024-10-10T22:25:50Z","2024-10-11T22:40:40Z"
"microsoft/Typescript",60201,"Expose method for retrieving inferred generic type arguments for a signature on the TypeChecker (#59637)","tristanmenzel","2024-10-11T19:32:07Z","2025-01-24T00:43:59Z","2025-01-24T00:43:54Z","2025-01-24T00:43:54Z"
"microsoft/Typescript",60203,"moveToNewFile: fix quotes for module specifiers ","iisaduan","2024-10-12T06:48:19Z","2024-10-14T17:24:49Z","2024-10-14T16:42:35Z","2024-10-14T16:42:35Z"
"microsoft/Typescript",60208,"Reuse cached resolved signatures early","Andarist","2024-10-12T13:41:36Z","2024-11-06T01:16:37Z","2024-10-12T14:02:25Z","2024-10-23T20:00:03Z"
"microsoft/Typescript",60218,"Bump the github-actions group with 4 updates","dependabot","2024-10-14T00:48:56Z","2024-10-14T18:13:11Z","2024-10-14T18:12:57Z","2024-10-14T18:12:57Z"
"microsoft/Typescript",60224,"Fix decorator emit crash","rbuckton","2024-10-14T20:28:11Z","2024-10-14T21:45:23Z","2024-10-14T20:30:05Z","2024-10-14T21:31:48Z"
"microsoft/Typescript",60225,"Fix ASI after get/set keyword","rbuckton","2024-10-14T21:00:10Z","2024-10-16T00:53:36Z","2024-10-14T22:11:15Z","2024-10-14T22:11:15Z"
"microsoft/Typescript",60228,"Do not mark #imports and self-name imports as external library imports in module resolution","andrewbranch","2024-10-15T00:02:16Z","2024-10-15T17:53:32Z","2024-10-15T17:38:26Z","2024-10-15T17:38:26Z"
"microsoft/Typescript",60232,"fix(60223): add Promise.try() to ESNext lib","dirkluijk","2024-10-15T07:51:23Z","2024-11-06T01:14:03Z","2024-10-15T17:33:45Z","2024-10-15T17:33:45Z"
"microsoft/Typescript",60234,"Extract function types from function and arrow expressions.","dragomirtitian","2024-10-15T15:57:47Z","2024-11-11T18:15:29Z","2024-10-15T18:09:00Z","2024-10-31T22:52:41Z"
"microsoft/Typescript",60236,"Handle auto-import when `paths` pattern is absolute","andrewbranch","2024-10-15T19:04:28Z","2024-10-15T21:01:13Z","2024-10-15T19:08:15Z","2024-10-15T20:59:39Z"
"microsoft/Typescript",60238,"Fix prioritization of `paths` specifiers over node_modules package specifiers","andrewbranch","2024-10-15T22:49:28Z","2024-10-23T20:22:23Z","2024-10-23T20:13:36Z","2024-10-23T20:13:36Z"
"microsoft/Typescript",60240,"Fix `--showConfig` to show transitively implied options that vary from the default config","andrewbranch","2024-10-15T23:51:08Z","2024-10-16T18:14:44Z","2024-10-16T00:16:51Z","2024-10-16T02:35:05Z"
"microsoft/Typescript",60250,"Remove cancellationToken.js","jakebailey","2024-10-17T04:47:49Z","2024-11-05T22:35:02Z","2024-10-31T22:42:09Z","2024-10-31T22:42:09Z"
"microsoft/Typescript",60252,"Fix incorrect details in lib.decorators","trusktr","2024-10-17T05:02:49Z","2024-11-01T19:02:04Z","2024-11-01T19:01:53Z","2024-11-01T19:01:53Z"
"microsoft/Typescript",60257,"LEGO: Pull request from lego/hb_5378966c-b857-470a-8675-daebef4a6da1_20241017172255112 to main","csigs","2024-10-17T17:23:20Z","2024-10-17T18:13:17Z","2024-10-17T17:30:17Z","2024-10-17T17:30:17Z"
"microsoft/Typescript",60262,"Include non-enumerable keys in __importStar helper","rbuckton","2024-10-17T20:10:08Z","2024-10-18T14:26:00Z","2024-10-17T21:47:12Z","2024-10-17T21:47:12Z"
"microsoft/Typescript",60267,"Let isolated declarations fixer add toplevel imports more","benjaminjkraft","2024-10-18T01:04:46Z","2024-11-13T17:04:51Z","2024-11-11T23:49:57Z","2024-11-11T23:49:57Z"
"microsoft/Typescript",60272,"Provide string completions for `in` keyword checks","Andarist","2024-10-18T09:12:55Z","2025-02-20T22:01:52Z","2024-10-18T09:14:07Z","2024-10-31T19:35:32Z"
"microsoft/Typescript",60295,"Bump github/codeql-action from 3.26.12 to 3.26.13 in the github-actions group","dependabot","2024-10-21T00:07:08Z","2024-10-21T20:57:54Z","2024-10-21T20:57:50Z","2024-10-21T20:57:50Z"
"microsoft/Typescript",60303,"Fix template string escaping","rbuckton","2024-10-21T18:15:40Z","2024-10-21T20:18:54Z","2024-10-21T19:02:48Z","2024-10-21T19:02:48Z"
"microsoft/Typescript",60304,"More rigorous ASI prevention when emitting `return`/`yield`","rbuckton","2024-10-21T18:59:11Z","2024-10-22T23:20:51Z","2024-10-22T22:48:42Z","2024-10-22T22:48:42Z"
"microsoft/Typescript",60309,"Fix `getEffectiveCheckNode`","gabritto","2024-10-22T02:27:14Z","2024-11-06T01:14:25Z","2024-10-22T15:44:26Z","2024-10-22T15:44:26Z"
"microsoft/Typescript",60313,"Fixed crash in auto import suggestions for `default` of exported UMD objects","Andarist","2024-10-22T09:44:07Z","2024-10-23T16:22:09Z","2024-10-22T09:47:24Z","2024-10-22T22:45:54Z"
"microsoft/Typescript",60314,"feat(60312): Add missing properties for satisfies","a-tarasyuk","2024-10-22T11:06:39Z","2024-11-08T17:48:13Z","2024-10-22T11:33:32Z","2024-11-07T23:00:23Z"
"microsoft/Typescript",60321,"Error on too many parameters for iterator method","rbuckton","2024-10-22T16:55:01Z","2024-10-22T20:00:58Z","2024-10-22T18:38:54Z","2024-10-22T18:38:54Z"
"microsoft/Typescript",60328,"Fixed ""add missing properties"" codefix for positions with nullable contextual types","Andarist","2024-10-23T08:11:19Z","2024-10-23T18:31:37Z","2024-10-23T18:20:29Z","2024-10-23T18:20:29Z"
"microsoft/Typescript",60333,"fix autoimports crash: generate namespace and other module symbol imports ","iisaduan","2024-10-23T23:55:41Z","2024-11-01T00:03:12Z","2024-10-24T19:47:17Z","2024-10-31T23:46:40Z"
"microsoft/Typescript",60339,"fix paste edits range: include all completely selected identifiers","iisaduan","2024-10-24T20:48:45Z","2024-10-29T21:05:32Z","2024-10-29T20:22:51Z","2024-10-29T20:22:51Z"
"microsoft/Typescript",60340,"Fixed crash on class member completions with auto imports from merged ambient modules","Andarist","2024-10-24T21:21:49Z","2024-10-31T20:47:38Z","2024-10-25T14:57:05Z","2024-10-31T20:47:20Z"
"microsoft/Typescript",60356,"Bump the github-actions group with 4 updates","dependabot","2024-10-28T00:45:23Z","2024-10-28T18:20:02Z","2024-10-28T18:19:11Z","2024-10-28T18:19:11Z"
"microsoft/Typescript",60358,"Fixed a JSDoc-related crash when obtaining type of a type literal type argument","Andarist","2024-10-28T09:09:44Z","2024-10-28T18:50:15Z","2024-10-28T18:48:54Z","2024-10-28T18:48:54Z"
"microsoft/Typescript",60362,"Fixing exception on unsaved file","navya9singh","2024-10-28T19:45:00Z","2024-11-03T05:55:36Z","2024-10-29T22:13:48Z","2024-11-01T22:29:38Z"
"microsoft/Typescript",60377,"Fix a crash in an anonymous buffer that copilot is writing to.","sandersn","2024-10-30T18:55:28Z","2024-10-30T22:36:20Z","2024-10-30T19:16:22Z","2024-10-30T22:30:01Z"
"microsoft/Typescript",60378,"fix(60375): Parameter inlay hint is incorrect when function has a this type","a-tarasyuk","2024-10-30T21:27:22Z","2025-01-17T21:30:35Z","2025-01-17T20:39:07Z","2025-01-17T21:24:56Z"
"microsoft/Typescript",60384,"allow calling `goToDef` on modifiers of named declarations","iisaduan","2024-10-31T18:47:46Z","2025-01-24T01:30:35Z","2024-10-31T19:08:56Z","2024-10-31T19:08:56Z"
"microsoft/Typescript",60385,"Remove unused `SymbolLinks[""bindingElement""]`","Andarist","2024-10-31T19:28:09Z","2024-10-31T20:14:17Z","2024-10-31T19:34:03Z","2024-10-31T19:34:03Z"
"microsoft/Typescript",60391,"Add compatible overloads that accept ArrayBuffer to BigInt64Array/BigUint64Array","rbuckton","2024-11-01T18:37:21Z","2024-11-01T20:47:09Z","2024-11-01T18:38:36Z","2024-11-01T18:40:17Z"
"microsoft/Typescript",60393,"Dont try to add an implicit undefined for mapped properties outside of `strictNullChecks`","Andarist","2024-11-02T10:04:33Z","2024-12-19T19:47:26Z","2024-11-02T15:47:05Z","2024-12-19T17:50:43Z"
"microsoft/Typescript",60402,"Fixed syntactic nullisness semantics for comma expressions","Andarist","2024-11-03T23:07:56Z","2024-11-04T20:43:31Z","2024-11-04T19:05:50Z","2024-11-04T19:05:50Z"
"microsoft/Typescript",60415,"Fix false positive rewriteRelativeImportExtensions error on non-TS extensions","andrewbranch","2024-11-04T17:50:10Z","2024-11-05T20:50:18Z","2024-11-05T19:19:06Z","2024-11-05T19:19:06Z"
"microsoft/Typescript",60416,"Allow assignments to readonly class properties within IIFEs contained in constructors","Andarist","2024-11-04T19:03:47Z","2024-12-02T19:15:47Z","2024-11-04T19:34:19Z","2024-11-04T19:34:19Z"
"microsoft/Typescript",60422,"Bump version to 5.8.","DanielRosenwasser","2024-11-05T17:59:48Z","2024-11-05T19:41:25Z","2024-11-05T19:40:23Z","2024-11-05T19:40:23Z"
"microsoft/Typescript",60424,"🤖 Pick PR #60415 (Fix false positive rewriteRelativeI...) into release-5.7","typescript-bot","2024-11-05T19:43:29Z","2024-11-05T20:51:46Z","2024-11-05T20:51:39Z","2024-11-05T20:51:39Z"
"microsoft/Typescript",60440,"MetaProperty is possibly nullish","RyanCavanaugh","2024-11-06T19:48:17Z","2024-11-06T21:06:12Z","2024-11-06T21:00:38Z","2024-11-06T21:00:38Z"
"microsoft/Typescript",60450,"Move to file: fix detection of references to globals that shouldnt be moved","andrewbranch","2024-11-07T19:14:39Z","2024-11-15T22:21:39Z","2024-11-15T21:57:13Z","2024-11-15T21:57:13Z"
"microsoft/Typescript",60488,"Stub out copilotRelated command","sandersn","2024-11-12T21:07:21Z","2024-11-13T16:33:01Z","2024-11-12T21:48:34Z","2024-11-13T15:49:18Z"
"microsoft/Typescript",60490,"fix(60484): Implementing a prim type in a class expression should report error","a-tarasyuk","2024-11-12T22:16:55Z","2024-11-20T03:45:22Z","2024-11-13T11:11:59Z","2024-11-20T03:45:07Z"
"microsoft/Typescript",60493,"Improve the definition of atan2()","Psychpsyo","2024-11-13T15:44:21Z","2024-11-27T23:12:21Z","2024-11-13T15:58:19Z","2024-11-27T23:12:14Z"
"microsoft/Typescript",60495,"🤖 Pick PR #60488 (Stub out copilotRelated command) into release-5.7","typescript-bot","2024-11-13T20:17:49Z","2024-11-13T20:40:48Z","2024-11-13T20:35:40Z","2024-11-13T20:35:40Z"
"microsoft/Typescript",60502,"feat(60475): Add getUnknownType to checker api","a-tarasyuk","2024-11-14T22:59:35Z","2025-01-17T19:57:01Z","2024-11-14T23:13:11Z","2024-11-14T23:13:11Z"
"microsoft/Typescript",60510,"fix(60505): Convert to namespace import refactoring should drop file extensions on namespace name","a-tarasyuk","2024-11-15T15:08:06Z","2024-11-20T03:42:17Z","2024-11-15T18:00:15Z","2024-11-15T18:00:15Z"
"microsoft/Typescript",60513,"🤖 Pick PR #60450 (Move to file: fix detection of refe...) into release-5.7","typescript-bot","2024-11-15T22:23:41Z","2024-11-18T21:41:09Z","2024-11-18T21:41:05Z","2024-11-18T21:41:05Z"
"microsoft/Typescript",60541,"Switch coverage image from ubuntu-22.04 to mariner-2.0","HannahOshlag","2024-11-19T20:00:33Z","2024-12-05T23:16:53Z","2024-12-05T23:11:20Z","2024-12-05T23:11:20Z"
"microsoft/Typescript",60566,"fix(60563):@import * as namespace cannot be used with @implements","a-tarasyuk","2024-11-23T00:57:22Z","2025-01-17T22:54:28Z","2025-01-17T20:32:22Z","2025-01-17T21:15:15Z"
"microsoft/Typescript",60576,"Avoid incorrectly reusing assertion nodes from property assignments","Andarist","2024-11-24T18:16:33Z","2024-12-04T20:04:14Z","2024-11-24T18:17:44Z","2024-12-04T19:45:31Z"
"microsoft/Typescript",60581,"Bump the github-actions group across 1 directory with 2 updates","dependabot","2024-11-25T00:35:23Z","2024-11-25T19:40:24Z","2024-11-25T19:40:18Z","2024-11-25T19:40:18Z"
"microsoft/Typescript",60615,"fix missing react error with fragments in `react-native`","iisaduan","2024-11-26T20:19:08Z","2024-11-26T21:24:45Z","2024-11-26T21:23:30Z","2024-11-26T21:23:30Z"
"microsoft/Typescript",60616,"Fixed syntactic nullisness semantics for tagged template expressions","Andarist","2024-11-26T20:28:31Z","2024-11-26T23:17:29Z","2024-11-26T21:48:48Z","2024-11-26T21:48:48Z"
"microsoft/Typescript",60618,"🤖 Pick PR #60615 (fix missing react error with fragme...) into release-5.7","typescript-bot","2024-11-26T21:49:03Z","2024-11-26T22:40:03Z","2024-11-26T22:39:56Z","2024-11-26T22:39:56Z"
"microsoft/Typescript",60622,"Fix library inclusions for ES2024 target","billyjanitsch","2024-11-26T23:15:27Z","2024-12-03T22:19:58Z","2024-11-27T03:24:31Z","2024-11-27T18:08:16Z"
"microsoft/Typescript",60640,"fix(60592): JSDoc implements space sensetive","a-tarasyuk","2024-11-29T12:40:49Z","2025-01-17T20:12:13Z","2025-01-17T20:05:48Z","2025-01-17T20:05:48Z"
"microsoft/Typescript",60644,"Check if switch statements are exhaustive when their expressions is generic with a literal type constraint","Andarist","2024-11-30T11:58:50Z","2024-12-02T20:12:59Z","2024-12-02T19:33:08Z","2024-12-02T19:33:08Z"
"microsoft/Typescript",60662,"Fix flow node improper reuse","gabritto","2024-12-03T00:41:11Z","2024-12-04T17:13:13Z","2024-12-03T01:15:59Z","2024-12-03T23:05:30Z"
"microsoft/Typescript",60673,"Do not require import attributes for JSON imports in `--module node16`","andrewbranch","2024-12-03T23:03:05Z","2024-12-04T16:47:16Z","2024-12-04T00:14:58Z","2024-12-04T00:14:58Z"
"microsoft/Typescript",60674,"🤖 Pick PR #60673 (Do not require import attributes fo...) into release-5.7","typescript-bot","2024-12-03T23:22:29Z","2024-12-04T19:59:36Z","2024-12-04T19:56:41Z","2024-12-04T19:56:41Z"
"microsoft/Typescript",60679,"🤖 Pick PR #60576 (Avoid incorrectly reusing assertion...) into release-5.7","typescript-bot","2024-12-04T20:06:03Z","2024-12-11T19:03:47Z","2024-12-06T23:47:41Z","2024-12-06T23:47:41Z"
"microsoft/Typescript",60680,"Mark the inherited any-based index signature so it can be elided in declaration emit","weswigham","2024-12-04T20:12:14Z","2024-12-04T21:21:16Z","2024-12-04T20:42:35Z","2024-12-04T20:42:35Z"
"microsoft/Typescript",60681,"🤖 Pick PR #60622 (Fix library inclusions for ES2024 t...) into release-5.7","typescript-bot","2024-12-04T20:16:45Z","2024-12-06T23:47:21Z","2024-12-06T23:47:16Z","2024-12-06T23:47:16Z"
"microsoft/Typescript",60683,"Cache started nonexistent property error checks to prevent reentrancy in the check","weswigham","2024-12-04T20:55:53Z","2024-12-04T23:13:20Z","2024-12-04T21:30:33Z","2024-12-04T21:30:33Z"
"microsoft/Typescript",60684,"Lookup non-local element factory for reference marking when marking fragment references","weswigham","2024-12-04T21:18:47Z","2024-12-05T00:44:24Z","2024-12-04T21:59:16Z","2024-12-04T21:59:16Z"
"microsoft/Typescript",60686,"🤖 Pick PR #60683 (Cache started nonexistent property ...) into release-5.7","typescript-bot","2024-12-04T23:17:48Z","2024-12-05T00:21:10Z","2024-12-04T23:29:07Z","2024-12-04T23:29:07Z"
"microsoft/Typescript",60687,"Remove reference not found errors from `jsx: preserve`","iisaduan","2024-12-04T23:55:19Z","2024-12-09T18:38:37Z","2024-12-05T00:49:18Z","2024-12-09T17:39:58Z"
"microsoft/Typescript",60690,"Add extra test cases for fixed `reportNonexistentProperty` crashes","Andarist","2024-12-05T10:02:31Z","2024-12-05T17:21:09Z","2024-12-05T17:20:59Z","2024-12-05T17:20:59Z"
"microsoft/Typescript",60691,"Error on `override` used on dynamically named class members","Andarist","2024-12-05T10:28:41Z","2024-12-06T19:05:25Z","2024-12-05T20:38:12Z","2024-12-05T20:38:12Z"
"microsoft/Typescript",60696,"Fix incorrect usage of package.json `types`/`main` in package subdirectories","andrewbranch","2024-12-05T21:56:37Z","2024-12-06T21:47:41Z","2024-12-06T17:53:03Z","2024-12-06T17:53:03Z"
"microsoft/Typescript",60713,"Bump the github-actions group with 3 updates","dependabot","2024-12-09T00:58:00Z","2024-12-11T09:20:52Z","2024-12-11T09:20:40Z","2024-12-11T09:20:40Z"
"microsoft/Typescript",60721,"🤖 Pick PR #60687 (Remove reference not found errors f...) into release-5.7","typescript-bot","2024-12-09T19:05:38Z","2024-12-09T19:41:19Z","2024-12-09T19:41:10Z","2024-12-09T19:41:10Z"
"microsoft/Typescript",60722,"Add `--module node18`","andrewbranch","2024-12-09T20:06:56Z","2024-12-13T18:16:23Z","2024-12-09T23:40:04Z","2024-12-12T17:22:23Z"
"microsoft/Typescript",60749,"Do not require import attribute on type-only JSON import","andrewbranch","2024-12-12T17:13:47Z","2024-12-12T19:42:25Z","2024-12-12T17:32:35Z","2024-12-12T17:32:35Z"
"microsoft/Typescript",60750,"🤖 Pick PR #60749 (Do not require import attribute on ...) into release-5.7","typescript-bot","2024-12-12T17:16:44Z","2024-12-12T19:53:12Z","2024-12-12T19:53:11Z","2024-12-12T19:53:11Z"
"microsoft/Typescript",60752,"LEGO: Pull request from lego/hb_5378966c-b857-470a-8675-daebef4a6da1_20241212204530251 to main","csigs","2024-12-12T20:45:49Z","2024-12-12T21:21:18Z","2024-12-12T21:15:18Z","2024-12-12T21:15:18Z"
"microsoft/Typescript",60754,"Skip `verifyCompilerOptions` when possible on program updates","andrewbranch","2024-12-13T00:23:58Z","2025-01-10T01:35:20Z","2024-12-13T18:58:53Z","2025-01-09T20:18:46Z"
"microsoft/Typescript",60761,"Support `require(esm)` in `--module nodenext`","andrewbranch","2024-12-13T18:45:20Z","2025-01-23T00:56:17Z","2025-01-22T22:50:56Z","2025-01-22T22:50:56Z"
"microsoft/Typescript",60776,"🤖 Pick PR #60680 (Mark the inherited any-based index ...) into release-5.7","typescript-bot","2024-12-16T19:36:07Z","2024-12-17T17:26:58Z","2024-12-17T17:26:51Z","2024-12-17T17:26:51Z"
"microsoft/Typescript",60777,"Cherry-pick #60402, #60440, #60616 into release-5.7","jakebailey","2024-12-16T19:47:34Z","2024-12-17T17:26:14Z","2024-12-16T20:02:03Z","2024-12-16T20:02:03Z"
"microsoft/Typescript",60779,"Point TypeScript-Twoslash-Repro-Action back to main branch","jakebailey","2024-12-16T21:54:31Z","2024-12-16T22:57:14Z","2024-12-16T22:55:52Z","2024-12-16T22:55:52Z"
"microsoft/Typescript",60780,"Use macos-latest in CI","jakebailey","2024-12-16T22:16:13Z","2024-12-16T22:57:33Z","2024-12-16T22:56:11Z","2024-12-16T22:56:11Z"
"microsoft/Typescript",60781,"Update dependencies","jakebailey","2024-12-16T23:16:51Z","2024-12-18T02:28:58Z","2024-12-17T22:49:26Z","2024-12-17T22:49:26Z"
"microsoft/Typescript",60782,"Narrow types by satisfies expressions","Andarist","2024-12-17T08:35:44Z","2025-01-22T21:44:58Z","2025-01-22T18:45:52Z","2025-01-22T18:45:52Z"
"microsoft/Typescript",60792,"Fix coverage build on release-5.7","jakebailey","2024-12-17T17:12:34Z","2024-12-17T17:27:11Z","2024-12-17T17:27:06Z","2024-12-17T17:27:06Z"
"microsoft/Typescript",60794,"Harden `sanitizeLog` against incorrect matches on TypeScript versions.","DanielRosenwasser","2024-12-17T19:15:30Z","2024-12-17T20:56:21Z","2024-12-17T19:18:34Z","2024-12-17T19:18:34Z"
